iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2013 5 21 0 -999.0 -26.38 -0.38 -999.0 -999.0 5.42 84.6 9.03 101.4 0.0 0.0 -999.0 309.94 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 22 0 -999.0 -26.67 -6.34 -999.0 -999.0 5.08 75.78 7.96 101.4 0.0 0.0 -999.0 289.34 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 5 23 0 -999.0 -21.56 -6.75 -999.0 -999.0 5.11 79.35 7.29 101.38 0.0 0.0 -999.0 293.68 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 0 0 -999.0 -21.98 -8.76 -999.0 -999.0 4.71 80.7 7.05 101.38 -0.0 0.0 -999.0 286.62 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 1 0 -999.0 -20.67 -8.67 -999.0 -999.0 4.07 81.7 6.86 101.32 -0.0 0.0 -999.0 286.09 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 2 0 -999.0 -19.47 -8.0 -999.0 -999.0 4.66 83.15 6.6 101.27 -0.0 0.0 -999.0 287.92 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 3 0 -999.0 -18.05 -7.15 -999.0 -999.0 5.18 83.37 6.57 101.33 -0.0 0.0 -999.0 290.89 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 4 0 -999.0 -13.82 -4.52 -999.0 -999.0 5.13 81.64 6.87 101.32 -0.0 0.0 -999.0 302.63 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 5 0 -999.0 -12.93 -4.83 -999.0 -999.0 4.55 84.21 6.42 101.3 -0.0 0.0 -999.0 301.29 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 6 0 -999.0 -13.97 -6.25 -999.0 -999.0 3.84 86.13 6.1 101.28 -0.0 0.0 -999.0 294.08 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 7 0 -999.0 -10.29 -4.53 -999.0 -999.0 3.78 85.56 6.2 101.29 0.0 0.0 -999.0 306.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 8 0 -999.0 -6.88 -1.77 -999.0 -999.0 3.21 86.1 6.11 101.31 0.0 0.0 -999.0 323.81 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 9 0 -999.0 -0.75 2.68 -999.0 -999.0 3.42 84.43 6.39 101.32 0.0 10.41 -999.0 341.34 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 10 0 -999.0 7.03 10.18 -999.0 -999.0 2.54 76.36 7.84 101.33 0.0 46.44 -999.0 341.6 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 11 0 -999.0 13.46 16.74 -999.0 -999.0 2.5 76.23 7.87 101.31 0.0 68.04 -999.0 346.73 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 12 0 -999.0 18.11 19.57 -999.0 -999.0 2.86 91.01 7.95 101.29 -0.0 78.64 -999.0 348.53 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 6 13 0 -999.0 15.58 17.36 -999.0 -999.0 3.14 89.46 8.19 101.22 0.0 70.12 -999.0 349.94 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
